https://www.e-codices.ch/en/list/one/aef/0042	1410 :: notBefore 1410 :: notAfter 1410	"e-codices / Fribourg/Freiburg, Archives de l'\xc3\x89tat de Fribourg/Staatsarchiv Freiburg (cf. https://www.e-codices.ch/en/about/terms)"	textura:141v,141r	textura:textura-aef-0042_141v.jpg,textura-aef-0042_141r.jpg
https://www.e-codices.ch/en/list/one/aef/LB1	1341-1416 :: notBefore 1341 :: notAfter 1416	"e-codices / Fribourg/Freiburg, Archives de l'\xc3\x89tat de Fribourg/Staatsarchiv Freiburg (cf. https://www.e-codices.ch/en/about/terms)"	cursiva:	cursiva:cursiva-aef-LB1_023v.jpg,cursiva-aef-LB1_023r.jpg,cursiva-aef-LB1_024v.jpg,cursiva-aef-LB1_024r.jpg,cursiva-aef-LB1_025v.jpg,cursiva-aef-LB1_025r.jpg,cursiva-aef-LB1_026v.jpg,cursiva-aef-LB1_026r.jpg,cursiva-aef-LB1_027v.jpg,cursiva-aef-LB1_027r.jpg,cursiva-aef-LB1_028v.jpg,cursiva-aef-LB1_028r.jpg,cursiva-aef-LB1_029v.jpg,cursiva-aef-LB1_029r.jpg,cursiva-aef-LB1_030v.jpg,cursiva-aef-LB1_030r.jpg,cursiva-aef-LB1_031v.jpg,cursiva-aef-LB1_031r.jpg,cursiva-aef-LB1_032v.jpg,cursiva-aef-LB1_032r.jpg
https://www.e-codices.ch/en/list/one/aef/CSN-III-3-6	1510-1517 :: notBefore 1510 :: notAfter 1517	"e-codices / Fribourg/Freiburg, Archives de l'\xc3\x89tat de Fribourg/Staatsarchiv Freiburg (cf. https://www.e-codices.ch/en/about/terms)"	textura:1r-16v,19r-22v,25r-32v,108r-165v,17r-18v,23r-24v,33r-105v	textura:textura-aef-CSN-III-3-6_001r.jpg,textura-aef-CSN-III-3-6_016v.jpg,textura-aef-CSN-III-3-6_002v.jpg,textura-aef-CSN-III-3-6_002r.jpg,textura-aef-CSN-III-3-6_003v.jpg,textura-aef-CSN-III-3-6_003r.jpg,textura-aef-CSN-III-3-6_004v.jpg,textura-aef-CSN-III-3-6_004r.jpg,textura-aef-CSN-III-3-6_005v.jpg,textura-aef-CSN-III-3-6_005r.jpg,textura-aef-CSN-III-3-6_006v.jpg,textura-aef-CSN-III-3-6_006r.jpg,textura-aef-CSN-III-3-6_007v.jpg,textura-aef-CSN-III-3-6_007r.jpg,textura-aef-CSN-III-3-6_008v.jpg,textura-aef-CSN-III-3-6_008r.jpg,textura-aef-CSN-III-3-6_009v.jpg,textura-aef-CSN-III-3-6_009r.jpg,textura-aef-CSN-III-3-6_010v.jpg,textura-aef-CSN-III-3-6_010r.jpg
https://www.e-codices.ch/en/list/one/bbb/0087	1004 :: notBefore 1004 :: notAfter 1004	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	carol:17v	carol:carol-bbb-0087_017v.jpg
https://www.e-codices.ch/en/list/one/bbb/Mss-hh-I0002	1478-1483 :: notBefore 1478 :: notAfter 1483	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	bastarda:	bastarda:bastarda-bbb-Mss-hh-I0002_010.jpg,bastarda-bbb-Mss-hh-I0002_011.jpg,bastarda-bbb-Mss-hh-I0002_012.jpg,bastarda-bbb-Mss-hh-I0002_013.jpg,bastarda-bbb-Mss-hh-I0002_014.jpg,bastarda-bbb-Mss-hh-I0002_015.jpg,bastarda-bbb-Mss-hh-I0002_016.jpg,bastarda-bbb-Mss-hh-I0002_017.jpg,bastarda-bbb-Mss-hh-I0002_018.jpg,bastarda-bbb-Mss-hh-I0002_019.jpg,bastarda-bbb-Mss-hh-I0002_020.jpg,bastarda-bbb-Mss-hh-I0002_021.jpg,bastarda-bbb-Mss-hh-I0002_022.jpg,bastarda-bbb-Mss-hh-I0002_023.jpg,bastarda-bbb-Mss-hh-I0002_024.jpg,bastarda-bbb-Mss-hh-I0002_025.jpg,bastarda-bbb-Mss-hh-I0002_026.jpg,bastarda-bbb-Mss-hh-I0002_027.jpg,bastarda-bbb-Mss-hh-I0002_028.jpg,bastarda-bbb-Mss-hh-I0002_029.jpg
https://www.e-codices.ch/en/list/one/bbb/0199	8th century, 9th century and 9th-10th century :: notBefore 0700 :: notAfter 0999	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	carol:	carol:carol-bbb-0199_010v.jpg,carol-bbb-0199_010r.jpg,carol-bbb-0199_011v.jpg,carol-bbb-0199_011r.jpg,carol-bbb-0199_012v.jpg,carol-bbb-0199_012r.jpg,carol-bbb-0199_013v.jpg,carol-bbb-0199_013r.jpg,carol-bbb-0199_014v.jpg,carol-bbb-0199_014r.jpg,carol-bbb-0199_015v.jpg,carol-bbb-0199_015r.jpg,carol-bbb-0199_016v.jpg,carol-bbb-0199_016r.jpg,carol-bbb-0199_017v.jpg,carol-bbb-0199_017r.jpg,carol-bbb-0199_018v.jpg,carol-bbb-0199_018r.jpg,carol-bbb-0199_019v.jpg,carol-bbb-0199_019r.jpg
https://www.e-codices.ch/en/list/one/bbb/0344	end of the 9th / beginning of the 10th century :: notBefore 0885 :: notAfter 0915	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	carol:	carol:carol-bbb-0344_010v.jpg,carol-bbb-0344_010r.jpg,carol-bbb-0344_011v.jpg,carol-bbb-0344_011r.jpg,carol-bbb-0344_012v.jpg,carol-bbb-0344_012r.jpg,carol-bbb-0344_013v.jpg,carol-bbb-0344_013r.jpg,carol-bbb-0344_014v.jpg,carol-bbb-0344_014r.jpg,carol-bbb-0344_015v.jpg,carol-bbb-0344_015r.jpg,carol-bbb-0344_016v.jpg,carol-bbb-0344_016r.jpg,carol-bbb-0344_017v.jpg,carol-bbb-0344_017r.jpg,carol-bbb-0344_018v.jpg,carol-bbb-0344_018r.jpg,carol-bbb-0344_019v.jpg,carol-bbb-0344_019r.jpg
https://www.e-codices.ch/en/list/one/bbb/Mss-hh-I0003	1478-1483 :: notBefore 1478 :: notAfter 1483	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	bastarda:	bastarda:bastarda-bbb-Mss-hh-I0003_010.jpg,bastarda-bbb-Mss-hh-I0003_011.jpg,bastarda-bbb-Mss-hh-I0003_012.jpg,bastarda-bbb-Mss-hh-I0003_013.jpg,bastarda-bbb-Mss-hh-I0003_014.jpg,bastarda-bbb-Mss-hh-I0003_015.jpg,bastarda-bbb-Mss-hh-I0003_016.jpg,bastarda-bbb-Mss-hh-I0003_017.jpg,bastarda-bbb-Mss-hh-I0003_018.jpg,bastarda-bbb-Mss-hh-I0003_019.jpg,bastarda-bbb-Mss-hh-I0003_020.jpg,bastarda-bbb-Mss-hh-I0003_021.jpg,bastarda-bbb-Mss-hh-I0003_022.jpg,bastarda-bbb-Mss-hh-I0003_023.jpg,bastarda-bbb-Mss-hh-I0003_024.jpg,bastarda-bbb-Mss-hh-I0003_025.jpg,bastarda-bbb-Mss-hh-I0003_026.jpg,bastarda-bbb-Mss-hh-I0003_027.jpg,bastarda-bbb-Mss-hh-I0003_028.jpg,bastarda-bbb-Mss-hh-I0003_029.jpg
https://www.e-codices.ch/en/list/one/bbb/Mss-hh-I0001	1478-1483 :: notBefore 1478 :: notAfter 1483	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	bastarda:	bastarda:bastarda-bbb-Mss-hh-I0001_010.jpg,bastarda-bbb-Mss-hh-I0001_011.jpg,bastarda-bbb-Mss-hh-I0001_012.jpg,bastarda-bbb-Mss-hh-I0001_013.jpg,bastarda-bbb-Mss-hh-I0001_014.jpg,bastarda-bbb-Mss-hh-I0001_015.jpg,bastarda-bbb-Mss-hh-I0001_016.jpg,bastarda-bbb-Mss-hh-I0001_017.jpg,bastarda-bbb-Mss-hh-I0001_018.jpg,bastarda-bbb-Mss-hh-I0001_019.jpg,bastarda-bbb-Mss-hh-I0001_020.jpg,bastarda-bbb-Mss-hh-I0001_021.jpg,bastarda-bbb-Mss-hh-I0001_022.jpg,bastarda-bbb-Mss-hh-I0001_023.jpg,bastarda-bbb-Mss-hh-I0001_024.jpg,bastarda-bbb-Mss-hh-I0001_025.jpg,bastarda-bbb-Mss-hh-I0001_026.jpg,bastarda-bbb-Mss-hh-I0001_027.jpg,bastarda-bbb-Mss-hh-I0001_028.jpg,bastarda-bbb-Mss-hh-I0001_029.jpg
https://www.e-codices.ch/en/list/one/bbb/Mss-hh-I0016	1484/85 :: notBefore 1484 :: notAfter 1485	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	bastarda:	bastarda:bastarda-bbb-Mss-hh-I0016_010.jpg,bastarda-bbb-Mss-hh-I0016_011.jpg,bastarda-bbb-Mss-hh-I0016_012.jpg,bastarda-bbb-Mss-hh-I0016_013.jpg,bastarda-bbb-Mss-hh-I0016_014.jpg,bastarda-bbb-Mss-hh-I0016_015.jpg,bastarda-bbb-Mss-hh-I0016_016.jpg,bastarda-bbb-Mss-hh-I0016_017.jpg,bastarda-bbb-Mss-hh-I0016_018.jpg,bastarda-bbb-Mss-hh-I0016_019.jpg,bastarda-bbb-Mss-hh-I0016_020.jpg,bastarda-bbb-Mss-hh-I0016_021.jpg,bastarda-bbb-Mss-hh-I0016_022.jpg,bastarda-bbb-Mss-hh-I0016_023.jpg,bastarda-bbb-Mss-hh-I0016_024.jpg,bastarda-bbb-Mss-hh-I0016_025.jpg,bastarda-bbb-Mss-hh-I0016_026.jpg,bastarda-bbb-Mss-hh-I0016_027.jpg,bastarda-bbb-Mss-hh-I0016_028.jpg,bastarda-bbb-Mss-hh-I0016_029.jpg
https://www.e-codices.ch/en/list/one/bbb/0234	second quarter of the 9th century and first third of the 9th century :: notBefore 0800 :: notAfter 0933	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	carol:	carol:carol-bbb-0234_010v.jpg,carol-bbb-0234_010r.jpg,carol-bbb-0234_011v.jpg,carol-bbb-0234_011r.jpg,carol-bbb-0234_012v.jpg,carol-bbb-0234_012r.jpg,carol-bbb-0234_013v.jpg,carol-bbb-0234_013r.jpg,carol-bbb-0234_014v.jpg,carol-bbb-0234_014r.jpg,carol-bbb-0234_015v.jpg,carol-bbb-0234_015r.jpg,carol-bbb-0234_016v.jpg,carol-bbb-0234_016r.jpg,carol-bbb-0234_017v.jpg,carol-bbb-0234_017r.jpg,carol-bbb-0234_018v.jpg,carol-bbb-0234_018r.jpg,carol-bbb-0234_019v.jpg,carol-bbb-0234_019r.jpg
https://www.e-codices.ch/en/list/one/bbb/0218	1371 :: notBefore 1371 :: notAfter 1371	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	textualis:36v-40v,100r,103r	textualis:textualis-bbb-0218_036v.jpg,textualis-bbb-0218_040v.jpg,textualis-bbb-0218_037v.jpg,textualis-bbb-0218_037r.jpg,textualis-bbb-0218_038v.jpg,textualis-bbb-0218_038r.jpg,textualis-bbb-0218_039v.jpg,textualis-bbb-0218_039r.jpg,textualis-bbb-0218_100r.jpg,textualis-bbb-0218_103r.jpg
https://www.e-codices.ch/en/list/one/bbb/A0095-10	end of the 14th century :: notBefore 1375 :: notAfter 1399	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	bastarda:	bastarda:
https://www.e-codices.ch/en/list/one/bbb/0085	second half of the 9th century :: notBefore 0850 :: notAfter 0899	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	carol:29v,46v,26v,30r,33v,146r-146v,147r-147v,8r,117r	carol:carol-bbb-0085_029v.jpg,carol-bbb-0085_046v.jpg,carol-bbb-0085_026v.jpg,carol-bbb-0085_030r.jpg,carol-bbb-0085_033v.jpg,carol-bbb-0085_146r.jpg,carol-bbb-0085_146v.jpg,carol-bbb-0085_147r.jpg,carol-bbb-0085_147v.jpg,carol-bbb-0085_008r.jpg,carol-bbb-0085_117r.jpg
https://www.e-codices.ch/en/list/one/bbb/A0009	late 10th century / early 11th century :: notBefore 0975 :: notAfter 1015	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	carol:323r-328r,233r-239r,177r	carol:carol-bbb-A0009_323r.jpg,carol-bbb-A0009_328r.jpg,carol-bbb-A0009_324v.jpg,carol-bbb-A0009_324r.jpg,carol-bbb-A0009_325v.jpg,carol-bbb-A0009_325r.jpg,carol-bbb-A0009_326v.jpg,carol-bbb-A0009_326r.jpg,carol-bbb-A0009_327v.jpg,carol-bbb-A0009_327r.jpg,carol-bbb-A0009_233r.jpg,carol-bbb-A0009_239r.jpg,carol-bbb-A0009_234v.jpg,carol-bbb-A0009_234r.jpg,carol-bbb-A0009_235v.jpg,carol-bbb-A0009_235r.jpg,carol-bbb-A0009_236v.jpg,carol-bbb-A0009_236r.jpg,carol-bbb-A0009_237v.jpg,carol-bbb-A0009_237r.jpg
https://www.e-codices.ch/en/list/one/bbb/0348	around 820 :: notBefore 0815 :: notAfter 0835	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	carol:71v,173r,25r,107r,11r,14r,15r,15v,33v,64v,64v,71v,33v,29v,7v,9r,24v,169r,219v	carol:carol-bbb-0348_071v.jpg,carol-bbb-0348_173r.jpg,carol-bbb-0348_025r.jpg,carol-bbb-0348_107r.jpg,carol-bbb-0348_011r.jpg,carol-bbb-0348_014r.jpg,carol-bbb-0348_015r.jpg,carol-bbb-0348_015v.jpg,carol-bbb-0348_033v.jpg,carol-bbb-0348_064v.jpg,carol-bbb-0348_029v.jpg,carol-bbb-0348_007v.jpg,carol-bbb-0348_009r.jpg,carol-bbb-0348_024v.jpg,carol-bbb-0348_169r.jpg,carol-bbb-0348_219v.jpg
https://www.e-codices.ch/en/list/one/bbb/0027	second half of the 13th century :: notBefore 1250 :: notAfter 1299	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	textualis:	textualis:textualis-bbb-0027_010v.jpg,textualis-bbb-0027_010r.jpg,textualis-bbb-0027_011v.jpg,textualis-bbb-0027_011r.jpg,textualis-bbb-0027_012v.jpg,textualis-bbb-0027_012r.jpg,textualis-bbb-0027_013v.jpg,textualis-bbb-0027_013r.jpg,textualis-bbb-0027_014v.jpg,textualis-bbb-0027_014r.jpg,textualis-bbb-0027_015v.jpg,textualis-bbb-0027_015r.jpg,textualis-bbb-0027_016v.jpg,textualis-bbb-0027_016r.jpg,textualis-bbb-0027_017v.jpg,textualis-bbb-0027_017r.jpg,textualis-bbb-0027_018v.jpg,textualis-bbb-0027_018r.jpg,textualis-bbb-0027_019v.jpg,textualis-bbb-0027_019r.jpg
https://www.e-codices.ch/en/list/one/bbb/0088	beginning of the 11th century :: notBefore 1000 :: notAfter 1030	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	carol:9r,9r,9v,1v,2r	carol:carol-bbb-0088_009r.jpg,carol-bbb-0088_009v.jpg,carol-bbb-0088_001v.jpg,carol-bbb-0088_002r.jpg
https://www.e-codices.ch/en/list/one/bbb/0722-3	second quarter of the 9th century :: notBefore 0825 :: notAfter 0849	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	carol:	carol:
https://www.e-codices.ch/en/list/one/bbb/0028	second half of the 13th century :: notBefore 1250 :: notAfter 1299	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	textualis:	textualis:textualis-bbb-0028_010v.jpg,textualis-bbb-0028_010r.jpg,textualis-bbb-0028_011v.jpg,textualis-bbb-0028_011r.jpg,textualis-bbb-0028_012v.jpg,textualis-bbb-0028_012r.jpg,textualis-bbb-0028_013v.jpg,textualis-bbb-0028_013r.jpg,textualis-bbb-0028_014v.jpg,textualis-bbb-0028_014r.jpg,textualis-bbb-0028_015v.jpg,textualis-bbb-0028_015r.jpg,textualis-bbb-0028_016v.jpg,textualis-bbb-0028_016r.jpg,textualis-bbb-0028_017v.jpg,textualis-bbb-0028_017r.jpg,textualis-bbb-0028_018v.jpg,textualis-bbb-0028_018r.jpg,textualis-bbb-0028_019v.jpg,textualis-bbb-0028_019r.jpg
https://www.e-codices.ch/en/list/one/bbb/0720-1	10th / 11th century :: notBefore 0900 :: notAfter 1099	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	carol:	carol:
https://www.e-codices.ch/en/list/one/bbb/0264	around 900 :: notBefore 0885 :: notAfter 0915	e-codices / Bern, Burgerbibliothek (cf. https://www.e-codices.ch/en/about/terms)	carol:148-150,289,93-96,224	carol:carol-bbb-0264_148.jpg,carol-bbb-0264_150.jpg,carol-bbb-0264_149.jpg,carol-bbb-0264_289.jpg,carol-bbb-0264_093.jpg,carol-bbb-0264_096.jpg,carol-bbb-0264_094.jpg,carol-bbb-0264_095.jpg,carol-bbb-0264_224.jpg
https://www.e-codices.ch/en/list/one/bcj/0011	1425 :: notBefore 1425 :: notAfter 1425	e-codices / Porrentruy, Biblioth\xc3\xa8que cantonale jurassienne (cf. https://www.e-codices.ch/en/about/terms)	textura:	textura:textura-bcj-0011_010v.jpg,textura-bcj-0011_010r.jpg,textura-bcj-0011_011v.jpg,textura-bcj-0011_011r.jpg,textura-bcj-0011_012v.jpg,textura-bcj-0011_012r.jpg,textura-bcj-0011_013v.jpg,textura-bcj-0011_013r.jpg,textura-bcj-0011_014v.jpg,textura-bcj-0011_014r.jpg,textura-bcj-0011_015v.jpg,textura-bcj-0011_015r.jpg,textura-bcj-0011_016v.jpg,textura-bcj-0011_016r.jpg,textura-bcj-0011_017v.jpg,textura-bcj-0011_017r.jpg,textura-bcj-0011_018v.jpg,textura-bcj-0011_018r.jpg,textura-bcj-0011_019v.jpg,textura-bcj-0011_019r.jpg
https://www.e-codices.ch/en/list/one/bcj/0034	second third of the 9th century :: notBefore 0833 :: notAfter 0865	e-codices / Porrentruy, Biblioth\xc3\xa8que cantonale jurassienne (cf. https://www.e-codices.ch/en/about/terms)	carol:30,137,210,316,3,7	carol:carol-bcj-0034_030.jpg,carol-bcj-0034_137.jpg,carol-bcj-0034_210.jpg,carol-bcj-0034_316.jpg,carol-bcj-0034_003.jpg,carol-bcj-0034_007.jpg
